Pennsylvania,Philadelphia County,Kensington,39.9909,-75.0989,1.5
Pennsylvania,Philadelphia County,Lower North Philadelphia,39.9773,-75.1624,1.5
Pennsylvania,Philadelphia County,Near Northeast Philadelphia,40.0395,-75.0669,1.5
Pennsylvania,Philadelphia County,Olney-Oak Lane,40.046,-75.1423,1.5
Pennsylvania,Philadelphia County,Philadelphia City,40.0076,-75.1341,1.5
Pennsylvania,Philadelphia County,Roxborough-Manayunk,40.0479,-75.2323,1.5
Pennsylvania,Philadelphia County,South Philadelphia,39.9132,-75.1714,1.5
Pennsylvania,Philadelphia County,Southwest Philadelphia,39.9044,-75.228,1.5
Pennsylvania,Philadelphia County,Upper North Philadelphia,40.0069,-75.1518,1.5
Pennsylvania,Philadelphia County,West Philadelphia,39.9728,-75.2225,1.5
